name_last,name_first,key_fangraphs,full_name
rusteck,dick,1011325,dick rusteck
ruszkowski,hank,1011326,hank ruszkowski
ruth,babe,1011327,babe ruth
rutherford,johnny,1011329,johnny rutherford
rutherford,jim,1011328,jim rutherford
ruthven,dick,1011330,dick ruthven
rutledge,josh,11167,josh rutledge
rutner,mickey,1011331,mickey rutner
rutschman,adley,26288,adley rutschman
ruíz,norge,19580,norge ruíz
ryal,mark,1011332,mark ryal
ryal,rusty,9698,rusty ryal
ryan,jack,1011337,jack ryan
ryan,buddy,1011334,buddy ryan
ryan,nolan,1011348,nolan ryan
ryan,dusty,2312,dusty ryan
ryan,kyle,11753,kyle ryan
ryan,b. j.,168,b. j. ryan
ryan,jimmy,1011341,jimmy ryan
ryan,brendan,6073,brendan ryan
ryan,cyclone,1011336,cyclone ryan
ryan,connie,1011335,connie ryan
ryan,mike,1011346,mike ryan
ryan,red,-1,red ryan
ryan,mike,1011347,mike ryan
ryan,jack,1011338,jack ryan
ryan,rosy,1011349,rosy ryan
ryan,joe,21390,joe ryan
ryan,jack,1011339,jack ryan
ryan,john,1011343,john ryan
ryan,blondy,1011333,blondy ryan
ryan,ken,1011345,ken ryan
ryan,mike,1643,mike ryan
ryan,johnny,1011342,johnny ryan
ryan,red,-1,red ryan
ryan,rob,1011350,rob ryan
ryan,jason,1011340,jason ryan
ryba,mike,1011351,mike ryba
ryder,tom,1011352,tom ryder
rye,gene,1011353,gene rye
ryerson,gary,1011354,gary ryerson
ryu,jae kuk,8228,jae kuk ryu
ryu,hyun jin,14444,hyun jin ryu
rzepczynski,marc,6612,marc rzepczynski
saarloos,kirk,1516,kirk saarloos
sabathia,cc,404,cc sabathia
sabel,erik,1517,erik sabel
saberhagen,bret,1011355,bret saberhagen
sabo,alex,1011356,alex sabo
sabo,chris,1011357,chris sabo
sabol,blake,-1,blake sabol
saccomanno,mark,5938,mark saccomanno
sacka,frank,1011358,frank sacka
sackinsky,brian,1011359,brian sackinsky
sadecki,ray,1011360,ray sadecki
sadek,mike,1011361,mike sadek
sadler,casey,11209,casey sadler
sadler,donnie,627,donnie sadler
sadler,carl,1568,carl sadler
sadler,ray,2914,ray sadler
sadler,billy,6235,billy sadler
sadler,bill,-1,bill sadler
sadowski,ed,1011364,ed sadowski
sadowski,bob,1011362,bob sadowski
sadowski,ryan,5916,ryan sadowski
sadowski,jim,1011365,jim sadowski
sadowski,ted,1011366,ted sadowski
sadowski,bob,1011363,bob sadowski
sadzeck,connor,13483,connor sadzeck
saenz,chris,1913,chris saenz
saenz,olmedo,937,olmedo saenz
saffell,tom,1011367,tom saffell
sage,harry,1011368,harry sage
sager,pony,1011370,pony sager
sager,a. j.,1011369,a. j. sager
sagmoen,marc,1011371,marc sagmoen
saier,vic,1011372,vic saier
sain,johnny,1011373,johnny sain
saipe,mike,1011374,mike saipe
saito,takashi,6021,takashi saito
sakata,lenn,1011375,lenn sakata
saladino,tyler,10807,tyler saladino
salas,mark,1011376,mark salas
salas,marino,2432,marino salas
salas,fernando,4971,fernando salas
salas,juan,2533,juan salas
salas,wilfredo,-1,wilfredo salas
salazar,luis,1011378,luis salazar
salazar,angel,1011377,angel salazar
salazar,jeff,4507,jeff salazar
salazar,cándido,-1,cándido salazar
salazar,danny,5867,danny salazar
salazar,oscar,495,oscar salazar
salazar,césar,-1,césar salazar
salazar,santiago,-1,santiago salazar
salazar,lázaro,-1,lázaro salazar
sale,freddy,1011379,freddy sale
sale,chris,10603,chris sale
sales,ed,1011380,ed sales
salisbury,solly,1011381,solly salisbury
salisbury,harry,1011382,harry salisbury
salkeld,roger,1011384,roger salkeld
salkeld,bill,1011383,bill salkeld
sallee,slim,1011385,slim sallee
salmon,roger,1011387,roger salmon
salmon,harry,-1,harry salmon
salmon,tim,32,tim salmon
salmon,chico,1011386,chico salmon
salmon,brad,2625,brad salmon
salome,angel,7536,angel salome
saltalamacchia,jarrod,5557,jarrod saltalamacchia
salters,edward,-1,edward salters
saltzgaver,jack,1011388,jack saltzgaver
salve,gus,1011389,gus salve
salveson,jack,1011390,jack salveson
salvo,manny,1011391,manny salvo
samardzija,jeff,3254,jeff samardzija
sambito,joe,1011392,joe sambito
samcoff,ed,1011393,ed samcoff
samford,ron,1011394,ron samford
sammons,clint,8243,clint sammons
sampen,bill,1011395,bill sampen
sample,billy,1011396,billy sample
sampson,benj,1011397,benj sampson
sampson,adrian,13339,adrian sampson
sampson,keyvius,10039,keyvius sampson
sampson,tommy,-1,tommy sampson
sampson,chris,2651,chris sampson
sampson,ormond,-1,ormond sampson
sampson,emanuel,-1,emanuel sampson
samuel,juan,1011400,juan samuel
samuel,amado,1011398,amado samuel
samuels,roger,1011401,roger samuels
samuels,joe,1011399,joe samuels
samuels,ike,1011402,ike samuels
samuels,jack,-1,jack samuels
san,pedro,-1,pedro san
sanabia,alex,5350,alex sanabia
sanabria,carlos,16634,carlos sanabria
sanches,brian,2739,brian sanches
sanchez,romulo,4170,romulo sanchez
sanchez,freddy,1624,freddy sanchez
sanchez,adrián,11338,adrián sanchez
sanchez,duaner,1518,duaner sanchez
sanchez,ricardo,17581,ricardo sanchez
sanchez,alex,708,alex sanchez
sanchez,raul,1011410,raul sanchez
sanchez,humberto,4303,humberto sanchez
sanchez,aaron,11490,aaron sanchez
sanchez,angel,3492,angel sanchez
sanchez,eduardo,2966,eduardo sanchez
sanchez,gary,11442,gary sanchez
sanchez,jesus,1476,jesus sanchez
sanchez,alex,1011405,alex sanchez
sanchez,orlando,1011409,orlando sanchez
sanchez,alejandro,1011404,alejandro sanchez
sanchez,rey,213,rey sanchez
sanchez,felix,1822,felix sanchez
sanchez,gaby,3361,gaby sanchez
sanchez,luis,1011408,luis sanchez
sanchez,israel,1011407,israel sanchez
sanchez,tony,6178,tony sanchez
sanchez,celerino,1011406,celerino sanchez
sand,heinie,1011425,heinie sand
sandberg,jared,1224,jared sandberg
sandberg,ryne,1011411,ryne sandberg
sandberg,gus,1011403,gus sandberg
sanders,roy,1011421,roy sanders
sanders,john,1011416,john sanders
sanders,ben,1011413,ben sanders
sanders,david,1693,david sanders
sanders,phoenix,20541,phoenix sanders
sanders,ray,1011418,ray sanders
sanders,war,1011424,war sanders
sanders,scott,1011423,scott sanders
sanders,ken,1011417,ken sanders
sanders,leo,-1,leo sanders
sanders,roy,1011420,roy sanders
sanders,anthony,1011412,anthony sanders
sanders,dee,1011414,dee sanders
sanders,reggie,1129,reggie sanders
sanders,deion,1011415,deion sanders
sanders,reggie,1011419,reggie sanders
sanderson,john,-1,john sanderson
sanderson,scott,1011422,scott sanderson
sandlin,nick,20517,nick sandlin
sandlock,mike,1011426,mike sandlock
sandoval,pablo,5409,pablo sandoval
sandoval,freddy,6863,freddy sandoval
sandoval,danny,2344,danny sandoval
sandoval,patrick,19447,patrick sandoval
sands,jerry,4016,jerry sands
sands,charlie,1011427,charlie sands
sands,cole,21461,cole sands
sands,donny,18603,donny sands
sandt,tommy,1011428,tommy sandt
sanford,fred,1011430,fred sanford
sanford,jack,1011431,jack sanford
sanford,jack,1011432,jack sanford
sanford,chance,1011429,chance sanford
sanford,mo,1011433,mo sanford
sanguillen,manny,1011434,manny sanguillen
sanicki,ed,1011435,ed sanicki
sanit,amauri,5436,amauri sanit
sankey,ben,1011436,ben sankey
sanmartin,reiver,19754,reiver sanmartin
santaella,anastasio,-1,anastasio santaella
santana,marino,1011439,marino santana
santana,andres,1011437,andres santana
santana,johan,755,johan santana
santana,ervin,3200,ervin santana
santana,carlos,2396,carlos santana
santana,rafael,1011441,rafael santana
santana,danny,10322,danny santana
santana,edgar,17355,edgar santana
santana,dennis,17878,dennis santana
santana,domingo,10348,domingo santana
santana,pedro,1011440,pedro santana
santana,julio,496,julio santana
santander,anthony,14551,anthony santander
santangelo,f. p.,1011438,f. p. santangelo
santiago,jose,972,jose santiago
santiago,benito,1130,benito santiago
santiago,héctor,4026,héctor santiago
santiago,carlos,-1,carlos santiago
santiago,josé,1011442,josé santiago
santiago,jose,1011443,jose santiago
santiago,ramon,1417,ramon santiago
santillan,tony,19926,tony santillan
santo,ron,1011447,ron santo
santo domingo,rafael,1011446,rafael santo domingo
santop,louis,-1,louis santop
santorini,al,1011444,al santorini
santos,gregory,21894,gregory santos
santos,francisco,1742,francisco santos
santos,sergio,4734,sergio santos
santos,omir,3583,omir santos
santos,chad,2657,chad santos
santos,angel,214,angel santos
santos,victor,446,victor santos
santos,antonio,20383,antonio santos
santos,luis,15006,luis santos
santovenia,nelson,1011445,nelson santovenia
santry,edward,1011448,edward santry
sappelt,dave,6898,dave sappelt
sarbaugh,mike,-1,mike sarbaugh
sardinas,luis,13153,luis sardinas
sardinha,dane,353,dane sardinha
sardinha,bronson,3585,bronson sardinha
sarfate,dennis,2174,dennis sarfate
sargent,joe,1011449,joe sargent
sarmiento,manny,1011450,manny sarmiento
sarni,bill,1011451,bill sarni
sasaki,kazuhiro,1098,kazuhiro sasaki
sasser,rob,1011453,rob sasser
sasser,mackey,1011452,mackey sasser
satin,josh,6788,josh satin
satriano,tom,1011454,tom satriano
saturria,luis,1011455,luis saturria
saucedo,tayler,17888,tayler saucedo
saucier,frank,1011456,frank saucier
saucier,kevin,1011457,kevin saucier
sauer,ed,1011458,ed sauer
sauer,hank,1011459,hank sauer
sauerbeck,scott,1007,scott sauerbeck
saul,jim,-1,jim saul
saunders,dennis,1011460,dennis saunders
saunders,augustus,-1,augustus saunders
saunders,michael,9981,michael saunders
saunders,rusty,1011462,rusty saunders
saunders,tony,1011463,tony saunders
saunders,bob,-1,bob saunders
saunders,joe,4366,joe saunders
saunders,doug,1011461,doug saunders
saupold,warwick,13211,warwick saupold
sauter,al,1011464,al sauter
sauveur,rich,1011465,rich sauveur
savage,bob,1011466,bob savage
savage,jack,1011468,jack savage
savage,don,1011467,don savage
savage,jim,-1,jim savage
savage,ted,1011470,ted savage
savage,jimmie,1011469,jimmie savage
savage,junius,-1,junius savage
saverine,bob,1011471,bob saverine
savery,joe,2835,joe savery
savidge,don,1011472,don savidge
savidge,ralph,1011473,ralph savidge
savransky,moe,1011474,moe savransky
sawamura,hirokazu,27515,hirokazu sawamura
sawatski,carl,1011475,carl sawatski
sawyer,dent,-1,dent sawyer
sawyer,will,1011478,will sawyer
sawyer,eddie,-1,eddie sawyer
sawyer,carl,1011476,carl sawyer
sawyer,rick,1011477,rick sawyer
sax,steve,1011481,steve sax
sax,dave,1011479,dave sax
sax,ollie,1011480,ollie sax
saxon,thomas,-1,thomas saxon
say,jimmy,1011482,jimmy say
say,lou,1011484,lou say
sayles,bill,1011483,bill sayles
saylor,phil,1011485,phil saylor
saylor,alfred,-1,alfred saylor
sborz,josh,18323,josh sborz
sborz,jay,2271,jay sborz
scahill,rob,9286,rob scahill
scala,jerry,1011486,jerry scala
scales,bobby,2673,bobby scales
scales,george,-1,george scales
scales,george,-1,george scales
scalzi,skeeter,1011488,skeeter scalzi
scalzi,johnny,1011487,johnny scalzi
scanlan,doc,1011490,doc scanlan
scanlan,frank,1011491,frank scanlan
scanlan,mort,1011492,mort scanlan
scanlan,bob,1011489,bob scanlan
scanlon,pat,1011493,pat scanlon
scanlon,mike,-1,mike scanlon
scanlon,pat,1011494,pat scanlon
scantlebury,pat,1011495,pat scantlebury
scarbery,randy,1011497,randy scarbery
scarborough,ray,1011496,ray scarborough
scarce,mac,1011498,mac scarce
scarritt,russ,1011499,russ scarritt
scarsella,les,1011500,les scarsella
scarsone,steve,1011501,steve scarsone
sceroler,mac,22218,mac sceroler
schaaf,fred,-1,fred schaaf
schaal,paul,1011502,paul schaal
schacht,al,1011503,al schacht
schacht,sid,1011505,sid schacht
schacker,hal,1011504,hal schacker
schaefer,germany,1011506,germany schaefer
schaefer,bob,-1,bob schaefer
schaefer,jeff,1011508,jeff schaefer
schaeffer,harry,1011507,harry schaeffer
schaeffer,mark,1011509,mark schaeffer
schafer,logan,7937,logan schafer
schafer,jordan,9883,jordan schafer
schafer,harry,1011510,harry schafer
schaffer,jimmie,1011511,jimmie schaffer
schaffernoth,joe,1011512,joe schaffernoth
schaive,johnny,1011513,johnny schaive
schalk,roy,1011518,roy schalk
schalk,ray,1011517,ray schalk
schall,gene,1011516,gene schall
schaller,walter,1011515,walter schaller
schaller,cliff,-1,cliff schaller
schallock,art,1011514,art schallock
schang,wally,1011521,wally schang
schang,bobby,1011519,bobby schang
schanz,charley,1011520,charley schanz
schappert,john,1011522,john schappert
schardt,bill,1011524,bill schardt
scharein,art,1011523,art scharein
scharein,george,1011525,george scharein
scharf,nick,1011526,nick scharf
schattinger,jeff,1011528,jeff schattinger
schatzeder,dan,1011527,dan schatzeder
schauer,rube,1011529,rube schauer
schebler,scott,12225,scott schebler
scheer,heinie,1011532,heinie scheer
scheer,al,1011530,al scheer
scheeren,fritz,1011531,fritz scheeren
scheetz,owen,1011533,owen scheetz
scheffer,aaron,1011534,aaron scheffer
scheffing,bob,1011535,bob scheffing
scheffler,ted,1011536,ted scheffler
schegg,lefty,1011537,lefty schegg
scheib,carl,1011538,carl scheib
scheibeck,frank,1011539,frank scheibeck
scheible,jack,1011540,jack scheible
scheid,rich,1011542,rich scheid
scheinblum,richie,1011541,richie scheinblum
schell,danny,1011544,danny schell
schelle,jim,1011545,jim schelle
schellhase,al,1011543,al schellhase
schemanske,fred,1011546,fred schemanske
schemer,mike,1011547,mike schemer
schenck,bill,1011548,bill schenck
scheneberg,john,1011550,john scheneberg
schenz,hank,1011549,hank schenz
schepner,joe,1011551,joe schepner
scheppers,tanner,10267,tanner scheppers
scherbarth,bob,1011553,bob scherbarth
scherer,harry,1011555,harry scherer
scherger,george,-1,george scherger
scherman,fred,1011554,fred scherman
scherrer,bill,1011552,bill scherrer
scherzer,max,3137,max scherzer
schesler,dutch,1011556,dutch schesler
schettler,lou,1011557,lou schettler
scheurwater,stu,-1,stu scheurwater
schiappacasse,lou,1011558,lou schiappacasse
schick,morrie,1011559,morrie schick
schierholtz,nate,6201,nate schierholtz
schilling,chuck,1011560,chuck schilling
schilling,curt,73,curt schilling
schillings,red,1011561,red schillings
schimpf,ryan,9953,ryan schimpf
schindler,bill,1011562,bill schindler
schiraldi,calvin,1011563,calvin schiraldi
schirick,dutch,1011564,dutch schirick
schlafly,larry,1011565,larry schlafly
schlei,admiral,1011566,admiral schlei
schlereth,daniel,8739,daniel schlereth
schlesinger,bill,1011567,bill schlesinger
schlichting,travis,3847,travis schlichting
schliebner,dutch,1011569,dutch schliebner
schlitter,brian,3599,brian schlitter
schlitzer,victor,1011568,victor schlitzer
schlosser,gus,12321,gus schlosser
schlueter,jay,1011570,jay schlueter
schlueter,norm,1011571,norm schlueter
schmack,brian,1809,brian schmack
schmandt,ray,1011572,ray schmandt
schmees,george,1011574,george schmees
schmelz,gus,-1,gus schmelz
schmelz,al,1011573,al schmelz
schmidt,dave,1011581,dave schmidt
schmidt,mike,1011586,mike schmidt
schmidt,henry,1011583,henry schmidt
schmidt,dave,1011580,dave schmidt
schmidt,clarke,19899,clarke schmidt
schmidt,konrad,7178,konrad schmidt
schmidt,freddy,1011582,freddy schmidt
schmidt,jason,1131,jason schmidt
schmidt,charles,1011577,charles schmidt
schmidt,walter,1011588,walter schmidt
schmidt,jeff,1011584,jeff schmidt
schmidt,bob,1011576,bob schmidt
schmidt,boss,1011575,boss schmidt
schmidt,curt,1011579,curt schmidt
schmidt,pete,1011587,pete schmidt
schmidt,willard,1011589,willard schmidt
schmit,crazy,1011578,crazy schmit
schmitz,johnny,1011585,johnny schmitz
schmoll,steve,5495,steve schmoll
schmulbach,hank,1011591,hank schmulbach
schmutz,charlie,1011590,charlie schmutz
schneck,dave,1011593,dave schneck
schneiberg,frank,1011594,frank schneiberg
schneider,pete,1011597,pete schneider
schneider,jeff,1011595,jeff schneider
schneider,dan,1011592,dan schneider
schneider,john,-1,john schneider
schneider,brian,795,brian schneider
schnell,karl,1011596,karl schnell
schoen,gerry,1011598,gerry schoen
schoendienst,red,1011600,red schoendienst
schoeneck,jumbo,1011599,jumbo schoeneck
schoeneweis,scott,33,scott schoeneweis
schofield,dick,1011601,dick schofield
schofield,dick,1011602,dick schofield
scholtens,jesse,-1,jesse scholtens
schomberg,otto,1011603,otto schomberg
schooler,mike,1011605,mike schooler
schoonmaker,jerry,1011604,jerry schoonmaker
schoop,jonathan,11265,jonathan schoop
schorr,ed,1011606,ed schorr
schott,gene,1011607,gene schott
schourek,pete,1011608,pete schourek
schrader,louis,-1,louis schrader
schramka,paul,1011609,paul schramka
schrecongost,ossee,1011612,ossee schrecongost
schreiber,paul,1011613,paul schreiber
schreiber,john,20020,john schreiber
schreiber,barney,1011610,barney schreiber
schreiber,ted,1011615,ted schreiber
schreiber,hank,1011611,hank schreiber
schrenk,steve,1011614,steve schrenk
schrieber,paul,-1,paul schrieber
schriver,pop,1011616,pop schriver
schrock,max,17750,max schrock
schroder,chris,3553,chris schroder
schroder,bob,1011619,bob schroder
schroeder,bill,1011618,bill schroeder
schroeder,bob,-1,bob schroeder
schroll,al,1011617,al schroll
schrom,ken,1011620,ken schrom
schu,rick,1011650,rick schu
schuble,heinie,1011621,heinie schuble
schueler,ron,1011622,ron schueler
schuerholz,john,-1,john schuerholz
schugel,a. j.,11432,a. j. schugel
schuler,dave,1011628,dave schuler
schullstrom,erik,1011630,erik schullstrom
schulmerich,wes,1011646,wes schulmerich
schult,art,1011624,art schult
schulte,fred,1011632,fred schulte
schulte,don,-1,don schulte
schulte,frank,1011631,frank schulte
schulte,len,1011642,len schulte
schulte,ham,1011633,ham schulte
schulte,johnny,1011640,johnny schulte
schulte,jack,1011635,jack schulte
schultz,joe,1011639,joe schultz
schultz,bob,1011626,bob schultz
schultz,howie,1011634,howie schultz
schultz,mike,7057,mike schultz
schultz,jaime,15066,jaime schultz
schultz,john,1011638,john schultz
schultz,webb,1011645,webb schultz
schultz,barney,1011625,barney schultz
schultz,buddy,1011627,buddy schultz
schultz,joe,1011641,joe schultz
schultz,mike,1011643,mike schultz
schultz,bo,5028,bo schultz
schulz,al,1011623,al schulz
schulz,walt,1011644,walt schulz
schulz,jeff,1011636,jeff schulz
schulze,don,1011629,don schulze
schulze,john,1011637,john schulze
schumacher,hal,1011648,hal schumacher
schumaker,skip,3704,skip schumaker
schumann,hack,1011647,hack schumann
schupp,ferdie,1011649,ferdie schupp
schurr,wayne,1011651,wayne schurr
schuster,patrick,10029,patrick schuster
schuster,bill,1011652,bill schuster
schutz,carl,1011653,carl schutz
schwabe,mike,1011659,mike schwabe
schwall,don,1011657,don schwall
schwamb,ralph,1011656,ralph schwamb
schwarber,kyle,16478,kyle schwarber
schwartz,randy,1011660,randy schwartz
schwartz,bill,1011654,bill schwartz
schwartz,bill,1011655,bill schwartz
schwarz,hank,-1,hank schwarz
schwarz,jeff,1011658,jeff schwarz
schweitzer,al,1011661,al schweitzer
schwenck,rudy,1011664,rudy schwenck
schwenk,hal,1011662,hal schwenk
schwert,pi,1011663,pi schwert
schwimer,michael,8103,michael schwimer
schwind,art,1011665,art schwind
schwindel,frank,15351,frank schwindel
schwinden,chris,7851,chris schwinden
schypinski,jerry,1011666,jerry schypinski
scioscia,mike,1011667,mike scioscia
scoffic,lou,1011668,lou scoffic
scofield,john,-1,john scofield
scoggins,jim,1011669,jim scoggins
